Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-April-2014,558.00,562.00,549.70,553.65,553.682537009934075043,77209,3856,42749275.00,22548,14.60,12.30,-4.35
7-April-2014,550.75,560.40,550.00,556.40,556.562042231326820044,79325,3035,44149284.00,31594,19.91,10.40,5.65
4-April-2014,562.10,568.50,551.10,553.25,560.273272116784807384,83093,3366,46554787.00,18924,22.77,17.40,-8.85
3-April-2014,566.00,568.00,557.50,560.50,561.845681559691202077,99353,4128,55821054.00,38762,39.01,10.50,-5.50
2-April-2014,563.70,572.40,559.65,565.20,568.062813569679444884,225827,5698,128283921.00,107910,47.78,12.75,1.50
1-April-2014,548.00,562.10,547.00,560.50,557.464951723435151453,471036,6445,262586061.00,160622,34.10,15.10,12.50
31-March-2014,554.00,554.00,538.55,542.60,543.256241848332401714,171744,5500,93301000.00,50829,29.60,15.45,-11.40
28-March-2014,552.10,558.80,550.20,551.50,553.798977237986715210,71962,2126,39852482.00,20514,28.51,8.60,-0.60
27-March-2014,546.00,555.00,540.00,551.55,547.043350482577001914,147334,4176,80598085.00,33626,22.82,15.00,5.55
26-March-2014,551.60,557.15,544.10,545.35,551.547400391639691483,125115,3472,69006853.00,52262,41.77,13.05,-6.25
25-March-2014,559.80,559.85,546.30,548.50,553.234754198545052827,85089,3196,47074192.00,37438,44.00,13.55,-11.30
24-March-2014,571.00,574.75,561.15,563.05,568.436149508458505913,80156,3681,45563568.00,22721,28.35,13.60,-7.95
22-March-2014,568.00,571.50,564.30,568.65,568.131775190978537650,10996,433,6247177.00,3190,29.01,7.20,0.65
21-March-2014,558.00,577.10,554.45,567.95,566.985500521002518530,237043,7509,134399944.00,61046,25.75,22.65,9.95
20-March-2014,546.00,559.90,545.80,550.95,554.430120441730891135,269757,6652,149561406.00,111956,41.50,14.10,4.95
19-March-2014,540.90,549.80,528.95,545.00,539.497099100816572935,157365,5252,84897961.00,35816,22.76,20.85,4.10
18-March-2014,549.70,550.75,537.45,540.30,543.537080832463465553,122624,4457,66650691.00,40528,33.05,13.30,-9.40
14-March-2014,562.00,564.45,545.00,547.05,551.822268789083449904,180863,5932,99804231.00,72248,39.95,19.45,-14.95
13-March-2014,563.90,574.40,550.60,563.40,564.111889229817187943,193915,6306,109389757.00,36688,18.92,23.80,-0.50
12-March-2014,560.25,570.00,559.70,566.35,566.610209037162162162,94720,2979,53669319.00,30518,32.22,10.30,6.10
11-March-2014,558.70,566.50,553.90,559.90,560.820660453078674507,122098,3979,68475081.00,42581,34.87,12.60,1.20
10-March-2014,564.90,571.45,555.40,557.40,562.427593879924042797,119541,3996,67233157.00,39018,32.64,16.05,-7.50
7-March-2014,586.70,590.00,560.00,565.55,567.136655411482343750,194577,6352,110351749.00,64363,33.08,30.00,-21.15
6-March-2014,590.85,594.20,583.50,584.55,587.801574745876747949,54993,1739,32324972.00,14409,26.20,10.70,-6.30
5-March-2014,591.20,596.00,587.05,589.60,592.671478463329452852,64425,2150,38182860.00,14213,22.06,8.95,-1.60
4-March-2014,585.10,594.80,585.10,589.15,589.970783064054623989,127563,5656,75258443.00,54998,43.11,9.70,4.05
3-March-2014,595.00,599.90,583.85,585.65,590.315077925953129662,87134,2983,51436514.00,21733,24.94,16.05,-9.35
28-February-2014,603.80,604.95,589.75,596.75,596.435018653599866362,107754,3252,64268259.00,23322,21.64,15.20,-7.05
26-February-2014,595.20,610.50,594.10,603.35,603.730421662136472331,183583,7391,110834642.00,52137,28.40,16.40,8.15
25-February-2014,579.50,596.80,579.50,595.15,589.500629844059298421,161151,5364,94998616.00,40084,24.87,17.30,15.65
24-February-2014,574.75,581.70,570.05,578.10,577.060352732607898276,130864,6055,75516426.00,61934,47.33,11.65,3.35
21-February-2014,567.50,574.75,566.10,571.80,571.491366796546718618,78534,2741,44881503.00,17562,22.36,8.65,4.30
20-February-2014,564.00,570.25,561.15,565.60,565.650850908200925027,359557,5023,203383723.00,284923,79.24,9.10,1.60
19-February-2014,559.00,568.00,557.20,564.55,561.865611883935985076,87917,3334,49397539.00,36015,40.96,10.80,5.55
18-February-2014,562.70,564.80,555.00,557.05,560.175183569752957167,563546,2247,315684484.00,526548,93.43,9.80,-5.65
17-February-2014,566.00,569.45,557.30,560.85,561.671682233654662604,80084,3002,44980915.00,29227,36.50,12.15,-5.15
14-February-2014,562.50,566.40,553.05,564.00,559.239369422449595470,69587,2365,38915790.00,12230,17.58,13.35,1.50
13-February-2014,563.00,566.10,550.45,555.65,555.337541493775933609,96400,5172,53534539.00,36982,38.36,15.65,-7.35
12-February-2014,565.00,571.00,558.00,562.15,563.601639957869447515,114881,4464,64747120.00,43935,38.24,13.00,-2.85
11-February-2014,563.80,571.00,560.35,562.90,564.164200626596169771,172679,3500,97419310.00,99759,57.77,10.65,-0.90
10-February-2014,564.40,569.50,561.20,563.05,565.264381402679275019,35532,1408,20084974.00,12460,35.07,8.30,-1.35
7-February-2014,569.00,573.45,557.00,560.95,565.236678972731141243,86949,3027,49146764.00,19482,22.41,16.45,-8.05
6-February-2014,563.00,571.20,555.15,568.35,565.430308289097590853,97960,3508,55389553.00,28202,28.79,16.05,5.35
5-February-2014,559.00,565.00,551.35,559.80,559.880757889028234416,59006,1968,33036324.00,16701,28.30,13.65,0.80
4-February-2014,560.20,560.20,544.35,555.90,552.363502705859045076,95903,3431,52973317.00,23096,24.08,15.85,-4.30
3-February-2014,574.00,574.00,562.55,565.95,570.079571510461450272,55824,1913,31824122.00,24808,44.44,11.45,-8.05
31-January-2014,571.30,579.00,570.00,574.95,575.303426257592275346,64210,2361,36940233.00,11154,17.37,9.00,3.65
30-January-2014,570.60,575.00,561.55,571.85,569.211263149568931424,63215,2768,35982690.00,13626,21.56,13.45,1.25
29-January-2014,568.00,575.90,566.10,571.80,572.404112172089725603,66291,2935,37945241.00,16483,24.86,9.80,3.80
28-January-2014,567.00,574.00,564.30,568.00,568.064252415377339368,59204,2161,33631676.00,8598,14.52,9.70,1.00
27-January-2014,571.00,578.90,565.00,570.80,572.728094053809631471,110575,3594,63329409.00,27841,25.18,13.90,-0.20
24-January-2014,576.00,586.65,570.60,573.20,580.464521328994895370,133996,5352,77779924.00,19057,14.22,16.05,-2.80
23-January-2014,577.40,579.95,565.00,578.40,572.442652690989719814,109142,4550,62477536.00,27051,24.79,14.95,1.00
22-January-2014,572.00,582.00,567.00,577.45,576.726617588076231385,154582,5831,89151554.00,41170,26.63,15.00,5.45
21-January-2014,573.30,577.75,568.80,571.50,573.217905431809300508,127950,4041,73343231.00,22711,17.75,8.95,-1.80
20-January-2014,552.60,577.75,552.60,573.30,569.813107590586232856,366612,11747,208900323.00,58495,15.96,25.15,20.70
17-January-2014,574.90,575.35,549.50,552.45,558.836155721226052081,294963,9444,164835989.00,76746,26.02,25.85,-22.45
16-January-2014,561.00,572.90,557.00,570.40,566.146336169750978276,156653,4904,88688522.00,40120,25.61,15.90,9.40
15-January-2014,555.00,563.45,552.20,560.10,558.009423754403623553,79480,3309,44350589.00,19848,24.97,11.25,5.10
14-January-2014,562.50,563.00,550.00,552.70,554.156401145000493534,101310,2913,56141585.00,29171,28.79,13.00,-9.80
13-January-2014,555.00,567.45,555.00,561.45,561.497707617124269659,324335,5782,182113359.00,198002,61.05,12.45,6.45
10-January-2014,543.10,556.65,532.00,554.55,550.359303641296197837,293412,9180,161482024.00,79950,27.25,24.65,11.45
9-January-2014,547.00,553.05,537.30,540.75,544.042659733658805728,119621,4571,65078927.00,32097,26.83,15.75,-6.25
8-January-2014,550.20,551.20,544.00,546.30,547.112466801442898481,126135,6685,69010031.00,37808,29.97,7.20,-3.90
7-January-2014,558.70,558.70,546.75,549.95,551.360447813364492514,100131,5261,55208273.00,31621,31.58,11.95,-8.75
6-January-2014,558.40,564.40,555.05,558.05,559.217260722934692028,178799,5503,99987487.00,73598,41.16,9.35,-0.35
3-January-2014,550.40,558.95,547.50,557.15,554.918260169832496876,94446,3210,52409810.00,17235,18.25,11.45,6.75
2-January-2014,553.00,556.70,546.00,552.90,552.439404883725596420,99678,2533,55066055.00,30425,30.52,10.70,-0.10
1-January-2014,561.80,562.10,550.90,552.75,555.348370524963878632,68519,2340,38051915.00,16379,23.90,11.20,-9.05
31-December-2013,553.00,561.25,549.60,559.05,555.979478404531508142,84740,2460,47113701.00,18592,21.94,11.65,6.05
30-December-2013,556.15,557.90,546.35,552.10,551.057325976587085134,95332,2814,52533397.00,34257,35.93,11.55,-4.05
27-December-2013,550.00,558.00,548.00,555.40,553.098493881602174246,150121,5132,83031699.00,57771,38.48,10.00,5.40
26-December-2013,541.55,551.00,537.00,547.65,544.310841667263368101,125691,3579,68414974.00,24828,19.75,14.00,6.10
24-December-2013,551.00,554.10,539.00,540.30,544.758441039972054493,100195,2973,54582072.00,27092,27.04,15.10,-10.70
23-December-2013,548.00,557.00,545.10,551.90,551.310106847619212902,172863,4755,95301119.00,55235,31.95,11.90,3.90
20-December-2013,534.50,552.00,531.00,548.95,542.824661368692895190,290803,8083,157855040.00,129478,44.52,21.00,14.45
19-December-2013,524.60,537.95,518.55,529.90,530.996891437109970415,299817,7898,159201895.00,78555,26.20,19.40,5.30
18-December-2013,515.00,524.05,513.60,522.40,518.996262717958996003,84821,3052,44021782.00,16693,19.68,10.45,7.40
17-December-2013,525.00,530.00,515.65,518.00,524.253215348639455782,112896,3307,59186091.00,25000,22.14,14.35,-7.00
16-December-2013,518.00,526.50,515.50,524.20,522.226050000608872489,164238,5263,85769362.00,44203,26.91,11.00,6.20
13-December-2013,508.00,520.00,507.00,518.95,517.327768106015202108,105117,3003,54379943.00,33583,31.95,13.00,10.95
12-December-2013,518.00,518.00,508.50,510.65,511.915548135781858653,89850,2761,45995612.00,25028,27.86,9.50,-7.35
11-December-2013,515.50,521.00,510.05,518.25,519.242164617402977788,524416,5136,272298899.00,402123,76.68,10.95,2.75
10-December-2013,504.00,522.00,504.00,516.50,516.837509375211053329,281327,8616,145400346.00,94533,33.60,18.00,12.50
9-December-2013,499.00,509.00,490.30,507.15,502.070577258917250783,209005,6145,104935261.00,74045,35.43,18.70,8.15
6-December-2013,492.00,497.50,486.30,493.35,492.708815876397071710,74173,2768,36545691.00,16236,21.89,11.20,1.35
5-December-2013,494.50,499.00,486.50,492.50,491.578183854219688486,117876,3440,57945270.00,43063,36.53,12.50,-2.00
4-December-2013,482.00,494.45,479.35,491.60,490.101261446081679930,173531,5778,85047762.00,54735,31.54,15.10,9.60
3-December-2013,483.55,486.20,481.50,482.20,482.963167142891064658,252682,3449,122036099.00,28513,11.28,4.70,-1.35
2-December-2013,471.00,483.60,466.95,481.50,475.573471050953157111,112888,3453,53686538.00,39987,35.42,16.65,10.50
29-November-2013,473.90,475.70,470.25,470.95,471.681347671983244723,198624,3102,93687236.00,123604,62.23,5.45,-2.95
28-November-2013,470.00,474.75,470.00,472.85,473.245150553010656260,371331,2110,175730595.00,300245,80.86,4.75,2.85
27-November-2013,474.50,474.95,465.40,469.90,470.450305442289462993,265844,3739,125066391.00,212147,79.80,9.55,-4.60
26-November-2013,479.00,479.00,471.15,474.95,474.793246045888831838,397308,2578,188639155.00,337054,84.83,7.85,-4.05
25-November-2013,479.00,483.20,477.60,478.90,479.520982288504393313,180843,3017,86718013.00,117934,65.21,5.60,-0.10
22-November-2013,480.20,483.00,477.10,477.95,478.407059319077799935,151941,2754,72689647.00,79547,52.35,5.90,-2.25
21-November-2013,481.10,486.85,476.10,478.55,481.933951819496860428,123743,3865,59635953.00,56092,45.33,10.75,-2.55
20-November-2013,488.00,493.50,481.00,483.35,487.693729606771950105,268165,6892,130782389.00,167548,62.48,12.50,-4.65
19-November-2013,493.00,495.00,487.00,488.00,489.137034407075075850,232365,4156,113658327.00,145731,62.72,8.00,-5.00
18-November-2013,487.40,497.45,487.40,491.80,492.833377799197893178,232388,7828,114528563.00,92030,39.60,10.05,4.40
14-November-2013,483.10,490.00,480.65,484.90,486.895983528561159150,481318,7425,234351801.00,283457,58.89,9.35,1.80
13-November-2013,483.90,486.85,480.00,481.85,483.849745793193284663,205738,5059,99546279.00,109994,53.46,6.85,-2.05
12-November-2013,482.10,489.50,479.00,482.00,485.008566268995062724,520530,9000,252461509.00,308709,59.31,10.50,-0.10
11-November-2013,481.00,487.00,479.70,480.95,483.351846180133534936,310181,5035,149926559.00,181386,58.48,7.30,-0.05
8-November-2013,483.30,486.70,478.00,481.25,482.774093684352772078,162802,4701,78596588.00,74987,46.06,8.70,-2.05
7-November-2013,484.00,489.00,478.55,481.50,484.895561201451490933,183811,5032,89129138.00,45707,24.87,10.45,-2.50
6-November-2013,483.40,487.50,479.30,481.50,483.963038529634938032,118610,3300,57402856.00,34175,28.81,8.20,-1.90
5-November-2013,483.00,483.80,475.15,479.10,478.743558751341284426,81079,3355,38816049.00,20116,24.81,8.65,-3.90
3-November-2013,485.60,486.80,482.50,484.95,484.683749129490803326,24411,1213,11831615.00,12327,50.50,4.30,-0.65
1-November-2013,477.00,484.70,477.00,482.50,481.836152027641389343,148473,5512,71539659.00,66161,44.56,7.70,5.50
31-October-2013,475.40,485.90,474.00,476.95,482.213304485566000573,840273,7452,405190820.00,631988,75.21,11.90,1.55
30-October-2013,486.00,490.00,473.35,475.85,477.877658188365169737,253274,8396,121033986.00,94172,37.18,16.65,-10.15
29-October-2013,486.00,488.10,481.10,486.40,485.904588236193621885,130791,4298,63551947.00,39459,30.17,7.00,0.40
28-October-2013,484.90,485.30,477.00,483.05,482.392597189549086675,207867,5429,100273502.00,42367,20.38,8.30,-1.85
25-October-2013,470.00,483.00,467.30,481.05,477.708083370697662979,528579,15383,252506461.00,161329,30.52,15.70,11.05
24-October-2013,494.00,494.00,469.00,471.30,480.790230671043034281,482592,13548,232025519.00,141122,29.24,25.00,-22.70
23-October-2013,514.50,514.50,471.55,492.20,491.802320183318238284,1010265,27302,496850671.00,153156,15.16,42.95,-22.30
22-October-2013,512.10,518.00,509.20,514.90,514.176600891605761388,505156,11983,259739395.00,154199,30.53,8.80,2.80
21-October-2013,510.00,514.90,501.50,506.45,507.146641618238044728,267748,7682,135787499.00,54978,20.53,13.40,-3.55
18-October-2013,499.10,512.20,494.90,506.95,503.262435598449368182,260281,8154,130989650.00,48704,18.71,17.30,7.85
17-October-2013,514.00,516.65,492.00,495.10,506.609097021316958992,358447,10568,181592511.00,62358,17.40,24.65,-18.90
15-October-2013,504.20,519.50,504.20,510.40,513.941052517212196070,1049256,20330,539255733.00,588911,56.13,15.30,6.20
14-October-2013,488.50,507.70,488.50,500.90,502.216494754149125199,678155,10444,340580627.00,455864,67.22,19.20,12.40
11-October-2013,491.00,499.00,484.20,488.30,490.851938897437440363,581645,12192,285501576.00,304675,52.38,14.80,-2.70
10-October-2013,479.00,484.45,478.00,480.35,481.598811876266109889,804630,5653,387508852.00,673506,83.70,6.45,1.35
9-October-2013,479.70,483.25,475.25,477.15,478.472152423819082539,209731,3905,100350443.00,131764,62.83,8.00,-2.55
8-October-2013,483.25,492.50,480.50,482.90,485.878541318368625438,264979,5402,128747610.00,123384,46.56,12.00,-0.35
7-October-2013,482.90,486.20,477.25,481.90,482.897440814968158255,177283,3915,85609507.00,94177,53.12,8.95,-1.00
4-October-2013,484.00,490.50,480.00,482.90,485.363229069773841826,181687,6225,88184189.00,60004,33.03,10.50,-1.10
3-October-2013,471.00,488.25,471.00,484.50,484.813549435561101599,344590,6954,167061901.00,150511,43.68,17.25,13.50
1-October-2013,475.70,479.00,469.50,470.65,473.093364378840635436,140439,4174,66440759.00,43675,31.10,9.50,-5.05
30-September-2013,476.30,484.50,471.10,474.05,479.142636343563700596,163044,5240,78121332.00,38473,23.60,13.40,-2.25
27-September-2013,479.60,485.00,472.55,475.15,476.314672691710132060,576704,7244,274692577.00,396257,68.71,12.45,-4.45
26-September-2013,473.50,489.30,473.00,477.50,482.844276310910843667,458498,10382,221383135.00,203118,44.30,16.30,4.00
25-September-2013,479.50,485.45,474.00,475.65,478.383458174584178578,254857,5695,121919373.00,142567,55.94,11.45,-3.85
24-September-2013,487.90,490.80,474.05,478.10,480.268017091311916442,189570,5584,91044408.00,36171,19.08,16.75,-9.80
23-September-2013,474.00,489.40,474.00,483.60,484.009697118788874077,300811,7091,145595441.00,138898,46.17,15.40,9.60
20-September-2013,471.95,480.90,470.00,475.30,477.287092328892971979,167629,5015,80007158.00,42627,25.43,10.90,3.35
19-September-2013,481.25,483.65,468.15,471.40,472.825076993736246086,354899,5427,167805147.00,257461,72.54,15.50,-9.85
18-September-2013,476.00,484.90,474.00,480.40,480.823713701084594098,377284,8175,181407094.00,212862,56.42,10.90,4.40
17-September-2013,451.45,479.50,451.45,475.35,468.770759172268397870,239063,7719,112065744.00,47964,20.06,28.05,23.90
16-September-2013,456.00,457.25,447.00,450.95,451.211929198358320712,355246,8270,160291233.00,193761,54.54,10.25,-5.05
13-September-2013,473.10,473.70,451.00,455.35,458.374709982792742981,193523,8420,88706049.00,62381,32.23,22.70,-17.75
12-September-2013,474.10,479.50,469.70,472.40,474.650997333333333333,93750,2782,44498531.00,29312,31.27,9.80,-1.70
11-September-2013,474.00,483.00,470.00,475.25,478.563441813523361854,358683,9610,171652571.00,226768,63.22,13.00,1.25
10-September-2013,472.00,483.05,466.90,474.55,472.428872079403818065,428594,7621,202480180.00,267571,62.43,16.15,2.55
6-September-2013,468.40,483.45,465.70,468.40,474.154520392102362891,309409,9690,146707676.00,165367,53.45,17.75,0.00
5-September-2013,482.00,482.00,464.20,468.35,472.205509221672776178,121941,4024,57581212.00,39573,32.45,17.80,-13.65
4-September-2013,482.00,492.60,477.00,481.55,484.224391334314401207,214732,6274,103978472.00,45907,21.38,15.60,-0.45
3-September-2013,484.00,501.00,474.05,479.20,487.475722500862307818,176851,6743,86210569.00,35602,20.13,26.95,-4.80
2-September-2013,484.00,488.90,480.55,484.20,484.669836909871244635,116500,3509,56464036.00,28740,24.67,8.35,0.20
30-August-2013,474.20,495.00,468.00,483.90,484.290869065675647624,549199,14376,265972061.00,187617,34.16,27.00,9.70
29-August-2013,473.90,479.50,462.50,474.40,471.762235301644168639,250096,8213,117985848.00,61071,24.42,17.00,0.50
28-August-2013,457.20,474.00,457.20,471.40,466.386381287064781725,336067,10455,156737072.00,85972,25.58,16.80,14.20
27-August-2013,459.00,465.25,452.20,454.90,460.805865665081711751,125135,4525,57662942.00,32954,26.33,13.05,-4.10
26-August-2013,449.95,465.00,449.95,459.70,460.537909719260763641,236839,11234,109073338.00,108287,45.72,15.05,9.75
23-August-2013,445.00,451.00,439.05,448.40,446.718628215120810600,110338,3331,49290040.00,24662,22.35,11.95,3.40
22-August-2013,443.70,448.00,435.70,444.90,444.472251917997736133,63608,2272,28271991.00,20018,31.47,12.30,1.20
21-August-2013,445.30,452.20,437.80,441.75,445.260780523724055409,86916,3480,38700286.00,23946,27.55,14.40,-3.55
20-August-2013,450.00,460.00,441.55,447.70,448.310914536463049383,143570,3913,64363998.00,50033,34.85,18.45,-2.30
19-August-2013,456.45,463.60,452.00,455.80,456.780246094901267315,135720,3549,61994215.00,42406,31.25,11.60,-0.65
16-August-2013,452.05,467.50,452.05,456.25,461.186631016042780748,226270,6840,104352699.00,68542,30.29,15.45,4.20
