Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-May-2016,1268.00,1268.00,1239.00,1249.85,1249.181075598925497505,72964,4798,91145248.00,15180,20.80,29.00,-18.15
30-May-2016,1247.00,1270.00,1244.10,1263.45,1264.142170844082645503,132179,8396,167093048.00,53733,40.65,25.90,16.45
27-May-2016,1230.00,1256.85,1230.00,1246.40,1247.657528190558152420,169649,6628,211663852.00,87236,51.42,26.85,16.40
26-May-2016,1208.00,1236.90,1208.00,1231.65,1224.630685543172032531,112874,5490,138228964.00,55669,49.32,28.90,23.65
25-May-2016,1196.00,1212.85,1196.00,1208.85,1208.475900185453810984,54461,3082,65814806.00,21721,39.88,16.85,12.85
24-May-2016,1190.00,1194.00,1178.50,1188.20,1184.672283384662583926,84747,6426,100397422.00,30576,36.08,15.50,-1.80
23-May-2016,1201.50,1204.40,1185.55,1190.75,1192.776234078660276373,107246,6271,127920480.00,32929,30.70,18.85,-10.75
20-May-2016,1204.00,1219.50,1200.05,1201.75,1210.020536581417934606,49424,3787,59804055.00,19058,38.56,19.45,-2.25
19-May-2016,1209.00,1215.85,1201.10,1205.35,1208.288285488921289767,41837,2344,50551157.00,11271,26.94,14.75,-3.65
18-May-2016,1203.50,1213.95,1198.00,1209.75,1204.206598300437766029,66017,2803,79498107.00,20631,31.25,15.95,6.25
17-May-2016,1218.00,1225.00,1210.00,1214.05,1219.621619001454192922,61890,4748,75482382.00,19670,31.78,15.00,-3.95
16-May-2016,1210.00,1221.75,1208.00,1213.95,1214.918186987046375951,80904,4638,98291741.00,27304,33.75,13.75,3.95
13-May-2016,1207.00,1209.00,1192.65,1206.70,1202.714096129717208763,82888,3972,99690566.00,31583,38.10,16.35,-0.30
12-May-2016,1208.95,1212.50,1197.80,1210.20,1206.165486144703199502,115768,3517,139635366.00,27306,23.59,14.70,1.25
11-May-2016,1205.00,1214.95,1193.00,1201.05,1203.124020923606848725,109159,5888,131331815.00,36847,33.76,21.95,-3.95
10-May-2016,1200.00,1216.00,1196.40,1212.55,1207.171785170923484981,74273,3853,89660270.00,23646,31.84,19.60,12.55
9-May-2016,1190.00,1200.50,1181.55,1199.15,1193.011288990284388152,76269,4015,90989778.00,30612,40.14,18.95,9.15
6-May-2016,1192.00,1192.00,1176.70,1181.45,1181.826817693531499435,73541,4069,86912726.00,28560,38.84,15.30,-10.55
5-May-2016,1191.00,1199.00,1181.85,1192.45,1188.027193708609271523,531520,4047,631460214.00,480536,90.41,17.15,1.45
4-May-2016,1191.00,1192.50,1171.55,1189.55,1182.903043091959129275,108048,5763,127810308.00,29738,27.52,20.95,-1.45
3-May-2016,1200.00,1212.05,1174.30,1180.75,1189.546822561437696221,138555,7730,164817660.00,37514,27.08,37.75,-19.25
2-May-2016,1214.00,1214.00,1196.30,1200.65,1201.346582763149987551,116483,6201,139936454.00,36615,31.43,17.70,-13.35
29-April-2016,1212.00,1224.40,1206.00,1210.85,1213.934048280191078059,93993,5790,114101303.00,24520,26.09,18.40,-1.15
28-April-2016,1233.00,1239.90,1210.05,1211.45,1213.381473131926615783,517659,6966,628117840.00,31008,5.99,29.85,-21.55
27-April-2016,1229.90,1242.00,1228.20,1240.00,1236.949671583314127679,69424,4448,85873994.00,30152,43.43,13.80,10.10
26-April-2016,1215.00,1239.00,1209.00,1232.95,1227.675347912524850894,120720,7283,148204968.00,44939,37.23,30.00,17.95
25-April-2016,1214.00,1224.45,1201.05,1217.05,1213.163890028088800848,129233,6957,156780809.00,43129,33.37,23.40,3.05
22-April-2016,1221.00,1229.00,1210.00,1213.85,1216.598417511214487456,96304,6191,117163294.00,24970,25.93,19.00,-7.15
