Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
15-April-2009,410.10,458.00,401.10,443.70,424.474615356456775249,6283090,70223,2667012211.00,1468592,23.37,56.90,33.60
13-April-2009,405.00,420.90,403.00,415.55,416.050013507644891277,2753996,39864,1145800073.00,346163,12.57,17.90,10.55
9-April-2009,390.10,401.70,371.55,397.70,390.725119582114148597,6077832,81969,2374761635.00,840590,13.83,30.15,7.60
8-April-2009,341.20,379.35,341.20,376.55,364.869214335162830801,3859712,59275,1408290085.00,269031,6.97,38.15,35.35
6-April-2009,368.00,380.50,363.05,374.65,371.930732977348519618,4259545,64473,1584255694.00,333503,7.83,17.45,6.65
2-April-2009,360.00,379.00,356.30,360.25,366.913974042058169534,8978755,77107,3294430679.00,3897999,43.41,22.70,0.25
1-April-2009,338.00,354.00,324.00,349.45,338.274953579211808824,6729205,96168,2276321509.00,567916,8.44,30.00,11.45
31-March-2009,340.00,345.90,314.50,332.60,332.143947024729392921,10570215,140051,3510832931.00,1020936,9.66,31.40,-7.40
30-March-2009,380.00,380.00,334.55,337.95,353.190866483649683115,6488651,54712,2291732269.00,2898386,44.67,45.45,-42.05
27-March-2009,379.00,387.40,374.20,385.20,381.139990182877966546,3742441,56993,1426393926.00,346248,9.25,13.20,6.20
26-March-2009,370.00,376.70,365.00,374.20,370.203560862573582721,4416458,63000,1634988478.00,668933,15.15,11.70,4.20
25-March-2009,358.10,370.00,347.00,365.75,358.289516624741723423,5671246,82441,2031947988.00,313703,5.53,23.00,7.65
24-March-2009,351.25,373.30,351.25,355.10,363.529067493950948110,5383075,72555,1956904235.00,466955,8.67,22.05,3.85
23-March-2009,329.00,349.70,326.55,346.65,337.540634726111815301,4566316,67017,1541317201.00,561448,12.30,23.15,17.65
20-March-2009,334.90,335.00,321.15,322.90,326.440599241224036099,3702015,54139,1208487995.00,267331,7.22,13.85,-12.00
19-March-2009,339.00,346.40,327.60,338.10,336.716093967345251914,5047413,65301,1699545190.00,527559,10.45,18.80,-0.90
18-March-2009,330.00,341.40,327.10,335.20,336.549879388582886647,4343287,59511,1461732716.00,351048,8.08,14.30,5.20
17-March-2009,324.10,337.00,315.15,324.15,325.369679972970711780,9346898,102908,3041197211.00,2408532,25.77,21.85,0.05
16-March-2009,311.00,324.40,307.20,322.65,315.685521390193466018,5987253,83019,1890089085.00,445306,7.44,17.20,11.65
13-March-2009,290.70,312.80,290.70,308.70,305.936481061625281894,8287670,91535,2535500596.00,1999921,24.13,22.10,18.00
12-March-2009,267.00,288.20,267.00,284.25,281.041860798699470331,7905702,92730,2221833201.00,1399933,17.71,21.20,17.25
9-March-2009,265.00,272.30,258.00,262.95,264.021900666940434113,5031034,68275,1328303159.00,444853,8.84,14.30,-2.05
6-March-2009,266.50,284.25,252.75,269.30,269.731413792325020881,15238504,167716,4110303228.00,2670744,17.53,31.50,2.80
5-March-2009,290.00,296.00,266.05,269.60,277.685166133162447538,7783756,96536,2161433578.00,1189121,15.28,29.95,-20.40
4-March-2009,305.00,305.85,280.00,284.30,290.497949607651800790,7295433,95104,2119308328.00,1291993,17.71,25.85,-20.70
3-March-2009,300.90,313.15,294.50,296.40,303.650838974612682034,6726902,92633,2042629436.00,670400,9.97,18.65,-4.50
2-March-2009,321.65,321.65,300.00,304.20,310.861693030938716943,3152878,53066,980108993.00,679393,21.55,21.65,-17.45
27-February-2009,321.90,334.70,311.25,328.10,320.816194426507804047,5593764,77648,1794570079.00,1469753,26.27,23.45,6.20
26-February-2009,340.00,340.00,318.60,324.75,324.843133276281125399,3873645,60577,1258326979.00,937252,24.20,21.40,-15.25
25-February-2009,342.35,350.00,339.20,340.50,344.727863181184535304,3127640,46961,1078184654.00,565426,18.08,10.80,-1.85
24-February-2009,329.95,340.45,318.45,335.50,330.617968994021715284,4991231,71311,1650190656.00,623194,12.49,22.00,5.55
20-February-2009,356.50,356.80,331.20,335.95,342.208010585761256932,3712912,64274,1270588229.00,759626,20.46,25.60,-20.55
19-February-2009,373.75,378.75,359.50,361.50,366.399353829662031132,3278083,54889,1201087493.00,755192,23.04,19.25,-12.25
18-February-2009,381.00,385.00,365.00,369.35,373.265566991089322864,3540135,63001,1321410498.00,818216,23.11,20.00,-11.65
17-February-2009,404.70,404.90,380.60,385.90,389.379565038211350543,3193292,42304,1243402650.00,1066347,33.39,24.30,-18.80
16-February-2009,436.00,437.00,405.20,409.20,416.792889235501830549,2308050,35048,961978828.00,626611,27.15,31.80,-26.80
13-February-2009,428.00,438.40,428.00,434.35,433.806931710100817957,1182825,23625,513117684.00,185302,15.67,10.40,6.35
12-February-2009,428.00,434.20,419.05,421.30,425.667190739162255883,1908769,29146,812500338.00,413636,21.67,15.15,-6.70
11-February-2009,411.00,438.00,410.00,435.40,426.316214285618796758,2244089,37616,956691527.00,256957,11.45,28.00,24.40
10-February-2009,432.00,441.95,420.25,428.10,432.078235530973668309,1835317,35382,793000531.00,152377,8.30,21.70,-3.90
9-February-2009,412.00,429.50,410.00,428.00,420.583262297459332699,1696326,30694,713446323.00,326550,19.25,19.50,16.00
6-February-2009,398.00,408.80,395.00,406.95,403.649573675749374249,1474230,29135,595072311.00,276817,18.78,13.80,8.95
5-February-2009,393.00,395.70,384.10,390.95,389.580123277813122516,1438215,27387,560299977.00,146917,10.22,11.60,-2.05
4-February-2009,393.80,405.00,386.25,389.60,395.588769045665712986,1640662,30537,649027461.00,219514,13.38,18.75,-4.20
3-February-2009,390.00,404.50,383.55,391.70,393.282950809108162886,1955301,36159,768986547.00,137477,7.03,20.95,1.70
2-February-2009,409.00,412.00,383.00,384.90,395.401565974044817712,1874616,32686,741226102.00,400528,21.37,29.00,-24.10
30-January-2009,401.00,418.70,395.20,416.30,407.339380103675921785,2352716,43740,958353877.00,244046,10.37,23.50,15.30
29-January-2009,420.00,426.90,401.50,408.40,416.471686100410184271,1859652,36792,774492404.00,230895,12.42,25.40,-11.60
28-January-2009,385.00,412.20,383.25,408.35,396.009815789609951745,3476134,49826,1376583185.00,886832,25.51,28.95,23.35
27-January-2009,370.50,388.00,358.10,381.35,373.206253740761503941,2953944,47060,1102430374.00,467361,15.82,29.90,10.85
23-January-2009,375.00,390.90,360.10,364.30,374.283725201533066406,3363716,58342,1258984155.00,336883,10.02,30.80,-10.70
22-January-2009,375.50,385.70,359.40,378.35,374.570618452979441450,3135873,51332,1174605889.00,570984,18.21,26.30,2.85
21-January-2009,381.00,387.00,360.90,369.00,376.105243034101967886,3180315,56183,1196133146.00,708404,22.27,26.10,-12.00
20-January-2009,409.00,409.00,390.20,397.30,396.643984109684913054,1897508,37806,752635133.00,303442,15.99,18.80,-11.70
19-January-2009,428.00,429.25,408.00,413.05,414.473052536081488275,1505689,30064,624067516.00,148654,9.87,21.25,-14.95
16-January-2009,415.00,427.80,411.15,423.95,419.524623135845873064,1487605,29820,624086927.00,193451,13.00,16.65,8.95
15-January-2009,428.90,428.90,398.20,408.85,406.186115628386890769,2931339,49783,1190669202.00,587617,20.05,30.70,-20.05
14-January-2009,440.00,451.20,431.40,441.10,441.551173471694070687,1614909,32273,713064964.00,139800,8.66,19.80,1.10
13-January-2009,436.00,447.75,418.00,426.25,431.192723615811617692,2381540,39426,1026902719.00,501632,21.06,29.75,-9.75
12-January-2009,449.80,462.40,428.65,438.00,443.820644912353118003,2228830,39064,989200768.00,385775,17.31,33.75,-11.80
9-January-2009,464.95,482.20,441.05,454.85,462.141852599604128471,2931254,44829,1354655154.00,387852,13.23,41.15,-10.10
7-January-2009,525.00,537.95,450.00,468.05,488.226584459056379744,4685211,60441,2287444564.00,1238808,26.44,87.95,-56.95
6-January-2009,498.00,530.00,486.00,523.15,514.529939086594701119,3448502,56428,1774357524.00,246407,7.15,44.00,25.15
5-January-2009,475.00,510.00,475.00,499.65,493.938415138395680303,2261270,35138,1116928120.00,356743,15.78,35.00,24.65
2-January-2009,469.00,479.00,462.15,471.20,472.350506587536398657,1711945,30257,808638088.00,198483,11.59,16.85,2.20
1-January-2009,455.00,466.65,450.00,464.05,461.442923254780406447,1410811,29818,651008752.00,184228,13.06,16.65,9.05
31-December-2008,465.00,466.40,444.25,448.35,452.173481612393614578,2373093,43291,1073049724.00,282472,11.90,22.15,-16.65
30-December-2008,449.80,464.50,444.00,458.05,454.095896738273371502,2409644,49080,1094209453.00,172851,7.17,20.50,8.25
29-December-2008,420.00,448.20,404.60,444.50,428.161016974898086814,2304167,43521,986554486.00,245440,10.65,43.60,24.50
26-December-2008,442.00,453.40,414.25,417.95,436.596701813907050507,1783829,34818,778813858.00,172287,9.66,39.15,-24.05
24-December-2008,424.00,445.95,418.00,440.75,434.257808241742965015,1906223,36676,827792222.00,155056,8.13,27.95,16.75
23-December-2008,445.25,446.00,418.20,426.80,430.303961192530084792,2065994,39280,889005402.00,224771,10.88,27.80,-18.45
22-December-2008,475.00,475.00,441.25,446.05,457.282238007489746180,1682300,33826,769285909.00,332593,19.77,33.75,-28.95
19-December-2008,469.95,477.50,456.00,471.95,469.395719671240083022,2858986,49244,1341995791.00,366399,12.82,21.50,2.00
18-December-2008,430.00,480.90,427.25,471.35,453.285093840505347654,3508080,57459,1590160372.00,509705,14.53,53.65,41.35
17-December-2008,433.00,445.90,428.00,431.80,436.566784654134675858,3291310,50229,1436876624.00,649548,19.74,17.90,-1.20
16-December-2008,420.10,427.90,412.65,421.55,419.778583887440253458,2154518,39930,904420515.00,167499,7.77,15.25,1.45
15-December-2008,415.00,434.50,413.00,418.45,423.964442013351414813,2460713,41062,1043254814.00,383870,15.60,21.50,3.45
12-December-2008,400.00,415.90,382.00,411.45,398.447036721056710771,3021754,50427,1204008927.00,272876,9.03,33.90,11.45
11-December-2008,400.00,419.00,393.25,406.25,407.897517305555701739,3230321,59415,1317639916.00,247036,7.65,25.75,6.25
10-December-2008,375.70,403.40,372.00,399.95,386.839045118285568161,4094371,58825,1583862568.00,704021,17.19,31.40,24.25
8-December-2008,378.00,388.00,365.60,369.80,374.999106070867730283,3553973,55592,1332736698.00,460817,12.97,22.40,-8.20
5-December-2008,368.00,390.70,351.65,358.45,365.781059982889226190,7343911,99221,2686263550.00,1266060,17.24,39.05,-9.55
4-December-2008,336.50,365.80,333.30,364.20,352.103860896597215327,3394367,46354,1195169726.00,1030901,30.37,32.50,27.70
3-December-2008,328.00,337.95,322.00,334.90,331.250318361080169792,2657360,48550,880251346.00,187533,7.06,15.95,6.90
2-December-2008,313.00,327.50,305.00,323.75,317.938525720978810233,2750809,45994,874588158.00,295951,10.76,22.50,10.75
1-December-2008,356.10,364.50,322.10,326.05,343.554304400305941966,3347040,56096,1149889999.00,442772,13.23,42.40,-30.05
28-November-2008,345.50,354.90,331.00,351.40,347.829996702592231173,2987195,47879,1039036027.00,364861,12.21,23.90,5.90
26-November-2008,326.00,353.50,324.00,350.50,338.327790468987447651,3556705,59386,1203332144.00,419741,11.80,29.50,24.50
25-November-2008,335.55,342.00,317.00,319.95,329.990519515498426655,2870001,48231,947073121.00,488322,17.01,25.00,-15.60
24-November-2008,337.00,342.40,315.20,322.55,323.863008762394373810,4329182,60116,1402061908.00,1038919,24.00,27.20,-14.45
21-November-2008,321.00,350.00,308.10,335.55,323.017493899710471788,5466134,81311,1765656906.00,1139154,20.84,41.90,14.55
20-November-2008,329.70,330.00,308.50,320.35,318.449753469092151685,3921415,56907,1248773640.00,890267,22.70,21.50,-9.35
19-November-2008,358.00,375.00,342.50,347.70,361.868865056193379832,3576133,63279,1294091190.00,323069,9.03,32.50,-10.30
18-November-2008,382.00,382.00,355.10,360.75,364.044946235582461733,3302835,53404,1202380390.00,505692,15.31,26.90,-21.25
17-November-2008,400.00,403.90,360.50,387.05,374.073797028127362181,4826048,56445,1805298100.00,756018,15.67,43.40,-12.95
14-November-2008,410.10,419.70,385.60,395.95,398.783723194233785022,3497615,62338,1394791932.00,451007,12.89,34.10,-14.15
12-November-2008,430.00,430.50,394.10,397.90,408.956760885326180159,3971011,68626,1623971796.00,411220,10.36,36.40,-32.10
11-November-2008,461.35,465.00,428.65,434.15,442.005042908376474813,2416661,35214,1068176349.00,866069,35.84,36.35,-27.20
10-November-2008,445.00,474.00,439.00,471.10,459.388927980207416423,2208504,40072,1014562285.00,303762,13.75,35.00,26.10
7-November-2008,416.00,442.00,406.60,431.25,423.953776710644720883,2913726,59404,1235285142.00,90645,3.11,35.40,15.25
6-November-2008,441.50,457.70,417.10,434.15,436.545971932161247877,3787039,57688,1653216621.00,729029,19.25,40.60,-7.35
5-November-2008,475.05,491.00,441.10,451.65,462.493479817161294659,5950600,75132,2752113701.00,1722807,28.95,49.90,-23.40
4-November-2008,434.00,468.00,419.05,459.10,443.611005578673114591,3414432,54744,1514679613.00,664470,19.46,48.95,25.10
3-November-2008,415.00,441.80,415.00,430.95,434.415696450437003849,3412899,53179,1482616896.00,833489,24.42,26.80,15.95
31-October-2008,355.00,412.90,352.50,399.35,384.952909093001742912,4431089,64306,1705760601.00,1060688,23.94,60.40,44.35
29-October-2008,346.00,358.00,334.75,345.75,344.027330271246086698,2494377,42074,858133860.00,343419,13.77,23.25,-0.25
28-October-2008,324.35,340.75,324.35,335.40,335.171511145135876279,493758,11147,165493615.00,145773,29.52,16.40,11.05
27-October-2008,300.00,325.00,282.15,316.30,302.904918670077152140,4805181,77999,1455512960.00,637917,13.28,42.85,16.30
24-October-2008,358.00,372.60,305.00,310.00,337.124965561632378625,4878280,80325,1644589977.00,899042,18.43,67.60,-48.00
23-October-2008,372.40,415.45,358.50,365.55,379.821914405776248095,4787052,73310,1818227255.00,821710,17.17,56.95,-6.85
22-October-2008,420.00,424.00,395.00,396.45,406.511563834073326469,3685845,44954,1498338615.00,1515656,41.12,29.00,-23.55
21-October-2008,418.00,448.45,415.00,431.10,433.195205975590984499,3975908,59458,1722344285.00,666658,16.77,33.45,13.10
20-October-2008,399.00,420.90,397.10,411.10,411.200346617128253729,3338554,54706,1372814562.00,433716,12.99,23.80,12.10
17-October-2008,424.00,432.00,375.10,391.70,394.421031228893382719,5983017,81618,2359827735.00,1500291,25.08,56.90,-32.30
16-October-2008,394.70,430.90,376.25,415.00,407.261065614303926086,5874527,90942,2392466126.00,695185,11.83,54.65,20.30
15-October-2008,445.00,445.00,405.60,414.20,419.728508005797634410,3524196,56707,1479205529.00,678631,19.26,39.40,-30.80
14-October-2008,450.00,470.00,438.25,447.10,456.518045942851195425,5649497,102318,2579097331.00,581617,10.30,31.75,-2.90
13-October-2008,405.00,454.95,386.10,425.10,430.749214871917872586,11407056,135602,4913580416.00,3753318,32.90,68.85,20.10
10-October-2008,420.25,423.70,326.70,364.10,368.776665188693843742,11612753,183142,4282512325.00,2288906,19.71,97.00,-56.15
8-October-2008,469.45,469.45,419.30,453.50,442.910307309015359913,5688769,68950,2519614426.00,1872387,32.91,50.15,-15.95
7-October-2008,500.00,521.70,465.20,485.20,488.378843041289345702,3621806,64793,1768813424.00,238821,6.59,56.50,-14.80
6-October-2008,482.70,496.70,475.65,490.45,486.656087026297939867,2448823,47754,1191734619.00,227281,9.28,21.05,7.75
3-October-2008,540.00,554.95,498.00,504.50,519.484862524979796904,3990725,66168,2073121228.00,822701,20.62,56.95,-35.50
1-October-2008,540.10,565.00,521.15,551.45,548.253974739069258939,4493817,85649,2463753032.00,582043,12.95,43.85,11.35
30-September-2008,465.00,550.60,458.00,534.85,514.904620330923027083,6544120,102510,3369597624.00,888834,13.58,92.60,69.85
29-September-2008,565.00,569.90,483.00,493.30,506.022348075181248647,5837147,83951,2953726831.00,1623884,27.82,86.90,-71.70
26-September-2008,602.00,604.00,555.10,561.25,573.261924959244193105,2396591,49436,1373874370.00,344738,14.38,48.90,-40.75
25-September-2008,608.00,610.00,573.00,596.00,589.295058593088037473,2566941,57195,1512685647.00,334289,13.02,37.00,-12.00
24-September-2008,604.00,621.80,592.10,600.15,607.509757540718525009,2213980,48483,1345014453.00,256256,11.57,29.70,-3.85
23-September-2008,614.90,627.35,595.55,599.70,612.365351179827477365,1907228,42894,1167920344.00,228050,11.96,31.80,-15.20
22-September-2008,636.35,644.00,616.20,634.45,627.786159288912502812,4035284,58678,2533295444.00,1718255,42.58,27.80,-1.90
19-September-2008,599.00,635.00,584.60,628.10,611.259173071731484829,3752369,75623,2293669972.00,596632,15.90,50.40,29.10
18-September-2008,525.05,581.70,518.00,575.85,554.359431682423555025,4581171,78818,2539615352.00,1174350,25.63,63.70,50.80
17-September-2008,587.95,600.00,530.00,560.30,557.126016500836993954,7212119,118613,4018059129.00,1120626,15.54,70.00,-27.65
16-September-2008,570.25,608.30,565.00,591.35,584.278967996384109578,5559903,93237,3248534387.00,1406781,25.30,43.30,21.10
15-September-2008,640.00,640.00,595.15,627.90,615.328519810426201436,2237862,49793,1377020312.00,352464,15.75,44.85,-12.10
12-September-2008,698.00,699.80,648.00,652.85,665.923200496394976171,3132989,54175,2086330062.00,922673,29.45,51.80,-45.15
11-September-2008,695.00,697.95,671.50,686.45,683.385716488783549976,2425188,41267,1657338839.00,773683,31.90,26.45,-8.55
10-September-2008,700.00,704.00,686.60,700.50,697.414027765334195764,2288105,37544,1595756524.00,664647,29.05,17.40,0.50
9-September-2008,671.35,718.00,671.35,712.85,709.897707676551173047,1599338,31935,1135366380.00,276036,17.26,46.65,41.50
8-September-2008,704.75,739.00,704.75,720.75,729.729510727849506297,2004549,33013,1462778561.00,781116,38.97,34.25,16.00
5-September-2008,709.00,709.00,680.50,687.15,692.381295027000152886,1713694,38771,1186529671.00,291437,17.01,28.50,-21.85
4-September-2008,702.00,729.90,694.15,718.25,717.254405769010096597,2169939,50207,1556398308.00,202317,9.32,35.75,16.25
2-September-2008,668.80,726.50,668.80,713.30,700.116540451483749174,2988679,59372,2092423602.00,663188,22.19,57.70,44.50
1-September-2008,658.75,671.00,649.90,664.55,659.251354459362796603,1753098,32258,1155732231.00,517135,29.50,21.10,5.80
29-August-2008,648.90,682.60,648.90,671.50,671.697471260036613818,2547672,47248,1711264840.00,843896,33.12,33.70,22.60
28-August-2008,645.00,654.50,630.10,633.90,641.691447883910195467,957190,23160,614220637.00,132325,13.82,24.40,-11.10
27-August-2008,670.00,673.20,646.80,648.85,657.582363438197771534,999163,24279,657031967.00,126462,12.66,26.40,-21.15
26-August-2008,645.00,671.70,639.00,666.90,656.418202575993237329,1670346,36964,1096445519.00,260357,15.59,32.70,21.90
25-August-2008,655.30,674.80,653.00,655.85,665.207866114968374643,1110027,26611,738398692.00,201944,18.19,21.80,0.55
22-August-2008,639.80,651.40,633.55,644.50,643.187881889653127806,2205971,39987,1418853815.00,630644,28.59,17.85,4.70
21-August-2008,680.00,680.00,640.10,643.10,657.886547973274009252,1326499,30885,872685848.00,250757,18.90,39.90,-36.90
20-August-2008,675.00,687.80,665.50,678.30,679.339980775735897461,1492905,31613,1014190054.00,230319,15.43,22.30,3.30
19-August-2008,659.70,684.90,651.10,678.35,666.782672343504726885,1558849,35637,1039413502.00,207242,13.29,33.80,18.65
18-August-2008,720.00,720.00,660.10,665.00,675.531890578669260382,1862964,37028,1258491593.00,287426,15.43,59.90,-55.00
14-August-2008,700.00,708.00,668.00,673.25,681.426426360898342651,1833109,43733,1249128915.00,297885,16.25,40.00,-26.75
13-August-2008,729.00,729.00,704.00,710.55,715.502346811598445845,1912808,46814,1368618613.00,270413,14.14,25.00,-18.45
12-August-2008,777.00,779.70,728.35,738.40,743.507743103468156991,2081336,46118,1547489432.00,410692,19.73,51.35,-38.60
11-August-2008,749.90,776.00,742.00,770.75,761.065794043524739640,2067330,45238,1573374148.00,417598,20.20,34.00,20.85
8-August-2008,695.00,741.70,683.10,728.90,709.418476283750301023,2732346,56067,1938376736.00,293632,10.75,58.60,33.90
7-August-2008,706.00,720.20,690.00,708.50,709.280949396552912569,1885998,40218,1337702452.00,264063,14.00,30.20,2.50
6-August-2008,720.00,746.00,698.00,706.80,725.639729205847724532,2843636,58610,2063455257.00,401016,14.10,48.00,-13.20
5-August-2008,636.00,704.90,625.30,693.30,670.438145591081949790,3281973,65606,2200359892.00,534307,16.28,79.60,57.30
4-August-2008,635.00,659.50,635.00,640.50,647.563997527155485572,1735653,25747,1123946395.00,667421,38.45,24.50,5.50
1-August-2008,610.00,651.00,610.00,642.10,640.147811013104356278,2350745,34832,1504824266.00,844303,35.92,41.00,32.10
31-July-2008,645.00,648.00,621.50,634.85,630.050587168532998716,1353189,23699,852577524.00,511437,37.79,26.50,-10.15
30-July-2008,624.70,645.00,623.00,635.30,635.058247236975141492,1376752,32642,874317712.00,227821,16.55,22.00,10.60
29-July-2008,637.90,644.95,602.00,607.40,620.240105394935223364,3127285,58118,1939667578.00,728913,23.31,42.95,-30.50
28-July-2008,629.00,667.70,624.20,663.45,650.441406220659921734,2396466,54861,1558760715.00,289553,12.08,43.50,34.45
25-July-2008,690.00,706.00,648.00,656.85,664.781395149465279782,2472882,45100,1643925946.00,840914,34.01,58.00,-33.15
24-July-2008,744.00,779.70,701.00,726.80,732.790556101204448134,1895806,39558,1389228733.00,216244,11.41,78.70,-17.20
23-July-2008,697.00,745.90,690.00,738.25,732.027697647645765996,1968326,35878,1440869150.00,527448,26.80,55.90,41.25
22-July-2008,622.30,677.80,622.30,661.30,658.566255990887640216,2270323,44026,1495158118.00,437855,19.29,55.50,39.00
21-July-2008,626.00,655.00,622.00,644.10,635.060517627243641620,1643422,30276,1043672426.00,360312,21.92,33.00,18.10
18-July-2008,560.00,624.00,557.20,617.60,599.625766247193733527,3087287,54024,1851216833.00,949393,30.75,66.80,57.60
17-July-2008,535.00,570.00,535.00,551.20,545.138467050937547080,2508994,27818,1367749143.00,1234085,49.19,35.00,16.20
16-July-2008,530.10,542.00,515.10,519.60,528.940140400432587404,1417517,32233,749781641.00,254511,17.95,26.90,-10.50
15-July-2008,568.10,570.00,525.00,529.30,540.699059359346624991,1973017,43225,1066808436.00,530031,26.86,45.00,-38.80
14-July-2008,582.00,599.75,573.25,579.85,586.747610293744661078,985686,21398,578348905.00,178789,18.14,26.50,-2.15
11-July-2008,606.25,624.00,586.10,591.55,601.101339788208360598,1676459,31085,1007721751.00,445330,26.56,37.90,-14.70
10-July-2008,608.80,622.80,592.55,616.75,607.886569139768637886,1813175,32403,1102204730.00,546002,30.11,30.25,7.95
9-July-2008,622.00,644.20,611.50,621.90,630.067171550114466000,1303007,23778,820981935.00,391553,30.05,32.70,-0.10
8-July-2008,594.70,603.80,573.00,593.85,585.810522449258525251,1170640,21399,685773230.00,287451,24.56,30.80,-0.85
7-July-2008,610.00,639.95,595.00,603.75,620.308614532094407007,1071573,23281,664705963.00,235726,22.00,44.95,-6.25
4-July-2008,570.00,615.00,562.10,600.65,588.365626858609934042,1348454,28026,793383983.00,266508,19.76,52.90,30.65
3-July-2008,607.00,615.00,555.55,573.85,576.710682628209034738,2034724,27403,1173447067.00,737235,36.23,59.45,-33.15
2-July-2008,585.00,632.00,551.30,623.00,590.864135810964057795,2085487,32051,1232239474.00,584581,28.03,80.70,38.00
1-July-2008,630.00,642.00,580.05,589.50,602.459595104800496465,1825707,23765,1099914700.00,902553,49.44,61.95,-40.50
30-June-2008,650.00,664.80,611.50,630.20,627.650208353162830038,1481379,21558,929787838.00,594754,40.15,53.30,-19.80
27-June-2008,677.00,680.00,643.00,653.10,656.910469453924253634,1290755,26998,847910473.00,452671,35.07,37.00,-23.90
26-June-2008,705.00,714.00,684.05,697.75,697.463148294610166330,825647,19506,575858356.00,143794,17.42,29.95,-7.25
25-June-2008,694.80,707.25,675.10,697.70,690.149315384436693801,1205348,23080,831870097.00,289879,24.05,32.15,2.90
24-June-2008,721.35,735.90,700.10,705.20,717.609056148491879350,538750,15484,386611879.00,73124,13.57,35.80,-16.15
23-June-2008,720.00,737.50,709.95,721.35,724.320355841380545432,993926,19258,719920834.00,269007,27.07,27.55,1.35
20-June-2008,757.00,760.00,718.80,734.65,739.601319332718802542,1047954,21517,775068161.00,271843,25.94,41.20,-22.35
19-June-2008,773.00,777.95,747.60,753.30,756.931043866630564695,731262,15871,553514909.00,249780,34.16,30.35,-19.70
18-June-2008,826.00,826.00,771.00,785.35,795.462720303280125154,770245,20330,612701183.00,129734,16.84,55.00,-40.65
17-June-2008,798.00,823.30,785.55,820.25,810.152076239598654121,1141559,27576,924836394.00,238770,20.92,37.75,22.25
16-June-2008,775.00,803.00,774.00,798.70,794.055357199753351588,533553,14444,423670618.00,89049,16.69,29.00,23.70
13-June-2008,751.20,770.00,748.80,764.80,757.790343040353996136,844303,18226,639804660.00,215282,25.50,21.20,13.60
12-June-2008,729.80,751.60,702.15,742.30,727.724655647083620339,920422,19588,669813783.00,207162,22.51,49.45,12.50
11-June-2008,738.60,755.00,733.20,741.65,744.024804377924933748,638476,12649,475041981.00,177929,27.87,21.80,3.05
10-June-2008,744.50,752.00,712.90,731.60,731.905556183812099940,1423693,17359,1042008817.00,761050,53.46,39.10,-12.90
9-June-2008,745.00,763.00,731.55,750.10,750.708341580943072935,1293304,12561,970894101.00,740835,57.28,31.45,5.10
6-June-2008,780.25,799.85,761.25,770.85,781.343784552296240592,851065,13545,664974348.00,346730,40.74,38.60,-9.40
5-June-2008,745.00,790.50,745.00,781.25,765.682544966423630854,555748,12493,425526543.00,127022,22.86,45.50,36.25
4-June-2008,758.00,773.00,744.00,757.80,760.027630611522437012,661006,12727,502382824.00,204346,30.91,29.00,-0.20
3-June-2008,754.00,767.35,743.00,759.85,757.779113310986915029,1201684,14593,910611036.00,560658,46.66,24.35,5.85
2-June-2008,784.00,802.85,761.00,764.85,781.816529502428243231,550192,14533,430149200.00,112861,20.51,41.85,-19.15
30-May-2008,805.00,805.50,778.10,788.30,788.843635578267464727,791753,16863,624569315.00,183777,23.21,27.40,-16.70
29-May-2008,827.00,832.70,785.00,797.30,806.151661300346761717,1032986,19185,832743380.00,327569,31.71,47.70,-29.70
28-May-2008,810.00,832.00,795.00,820.20,810.677369189917961170,1580593,22277,1281350975.00,593249,37.53,37.00,10.20
27-May-2008,834.00,834.00,804.65,812.55,819.561282502934465391,653441,14056,535534944.00,198041,30.31,29.35,-21.45
26-May-2008,850.00,855.00,818.40,826.70,839.350446188386890850,827117,12392,694241023.00,323916,39.16,36.60,-23.30
23-May-2008,885.00,888.00,859.00,863.75,874.306480959688142884,1396537,16559,1221001350.00,721721,51.68,29.00,-21.25
22-May-2008,902.00,902.00,875.55,880.40,882.642762222368414394,988045,13361,872090768.00,555449,56.22,26.45,-21.60
21-May-2008,910.00,920.95,898.20,911.25,908.740050496114113051,587768,13428,534128322.00,154820,26.34,22.75,1.25
20-May-2008,940.00,947.00,918.00,927.65,926.083988600927052959,483899,10986,448131116.00,173979,35.95,29.00,-12.35
16-May-2008,955.00,955.00,924.60,941.15,932.974737868346348317,732361,14889,683274312.00,245056,33.46,30.40,-13.85
15-May-2008,908.00,933.00,900.00,928.70,922.607848680121070896,640286,16290,590732889.00,193317,30.19,33.00,20.70
14-May-2008,880.00,900.80,874.50,896.25,890.747457051606966226,406418,9048,362015800.00,105904,26.06,26.30,16.25
13-May-2008,880.00,904.80,872.30,887.85,894.383044097400717328,507717,12857,454093476.00,50619,9.97,32.50,7.85
12-May-2008,862.50,889.00,861.15,878.35,873.092774976137357153,872703,13723,761950684.00,277426,31.79,27.85,15.85
9-May-2008,880.00,902.70,864.25,874.05,883.218028274284882071,1455669,18909,1285673104.00,669025,45.96,38.45,-5.95
8-May-2008,910.00,913.00,883.00,891.30,891.380322698279667577,1563070,18110,1393289841.00,673408,43.08,30.00,-18.70
7-May-2008,928.00,928.00,903.00,918.85,913.518423334303624270,642419,13139,586861592.00,127893,19.91,25.00,-9.15
